Date,Open,High,Low,Close,Adj Close,Volume
2014/4/8,69.300003,70.660004,68.790001,70.480003,61.937168,3601100
2014/4/9,70.419998,70.529999,69.349998,70.300003,61.778992,2687700
2014/4/10,70.18,70.650002,69.239998,69.580002,61.146255,3407500
2014/4/11,69.529999,69.93,69.239998,69.419998,61.005638,2285400
2014/4/14,69.730003,70.519997,69.400002,70.230003,61.717468,1865500
2014/4/15,70.220001,70.589996,69.769997,70.57,62.016254,2149400
2014/4/16,70.800003,71.529999,70.519997,71.529999,62.859909,1799300
2014/4/17,71.230003,71.690002,70.639999,70.669998,62.104134,1831200
2014/4/21,70.879997,71.339996,70.370003,70.730003,62.156868,1235400
2014/4/22,70.82,71.050003,70.400002,70.870003,62.279892,1602900
2014/4/23,70.790001,71.559998,70.720001,71.059998,62.446865,1732900
2014/4/24,71.110001,71.769997,70.610001,71.519997,62.851089,1489900
2014/4/25,71.519997,72.379997,71.489998,72.330002,63.562927,1689200
2014/4/28,72.330002,72.839996,71.919998,72.739998,63.923229,1864600
2014/4/29,72.709999,72.809998,72.120003,72.459999,63.677166,2323800
2014/4/30,72.900002,73.75,72.18,72.540001,63.747467,2745300
2014/5/1,72.580002,73,71.790001,72.480003,63.694748,1572100
2014/5/2,72.129997,72.239998,70.470001,70.860001,62.271099,1906800
2014/5/5,70.709999,71.260002,70.599998,71.160004,62.534744,1621800
2014/5/6,70.959999,71.160004,70.480003,70.639999,62.077766,1895200
2014/5/7,71.110001,72.239998,71.010002,72.209999,63.457466,1942700
2014/5/8,72.080002,72.379997,70.870003,71.080002,62.464428,1425300
2014/5/9,71.089996,71.290001,69.75,69.860001,61.392307,1664700
2014/5/12,70.050003,70.07,69.300003,69.330002,60.926556,1901200
2014/5/13,69.519997,69.989998,69.290001,69.800003,61.339584,2003800
2014/5/14,69.919998,70.989998,69.919998,70.57,62.016254,2071200
2014/5/15,70.629997,70.760002,69.970001,70.080002,61.585655,1309800
2014/5/16,70.059998,70.370003,69.779999,70.330002,61.80534,1513000
2014/5/19,70.209999,70.260002,68.989998,69.040001,60.6717,2053600
2014/5/20,69.18,69.650002,68.699997,68.919998,60.566242,1937500
2014/5/21,69.099998,69.260002,68.720001,68.959999,60.601387,1461700
2014/5/22,69.160004,70.129997,68.959999,69.82,61.357151,1518500
2014/5/23,69.940002,70,69.32,69.32,60.917767,2387600
2014/5/27,69.720001,70,69.080002,69.419998,61.005638,2416100
2014/5/28,68.849998,68.980003,68.25,68.349998,60.589001,3679400
2014/5/29,68.410004,68.610001,68.18,68.519997,60.739708,2983800
2014/5/30,68.589996,68.989998,68.220001,68.959999,61.129738,2524100
2014/6/2,69,69.769997,68.739998,69.599998,61.697067,2051300
2014/6/3,69.519997,70.019997,69.459999,69.870003,61.93642,2551100
2014/6/4,69.559998,70.110001,69.419998,70.050003,62.095982,2026200
2014/6/5,69.900002,70.419998,69.790001,70.230003,62.255547,2265100
2014/6/6,70.400002,70.599998,69.730003,69.849998,61.918686,1619800
2014/6/9,69.690002,69.769997,68.849998,69.010002,61.174068,1799600
2014/6/10,68.639999,69.059998,68.43,68.629997,60.837204,1887200
2014/6/11,68.440002,68.669998,67.68,67.709999,60.021671,2006600
2014/6/12,67.599998,68.269997,67.059998,68.029999,60.305344,1926600
2014/6/13,68,68.599998,67.610001,68.440002,60.668789,2691700
2014/6/16,68.360001,69.330002,68.239998,68.5,60.72197,2580400
2014/6/17,68.370003,68.650002,68.110001,68.480003,60.704258,2579800
2014/6/18,68.470001,69.970001,68.370003,69.949997,62.007336,2948400
2014/6/19,70.169998,71.290001,70.089996,71,62.93811,3955600
2014/6/20,70.970001,71.410004,70.309998,70.379997,62.388504,3937400
2014/6/23,70.629997,70.879997,69.720001,70.040001,62.087112,2187200
2014/6/24,69.940002,70.589996,69.919998,70.339996,62.353039,1802200
2014/6/25,70,70.129997,69.5,69.760002,61.838905,4956800
2014/6/26,70.099998,71.169998,69.900002,71.129997,63.053337,6884200
2014/6/27,70.910004,71.110001,70.459999,70.82,62.778553,3406100
2014/6/30,70.739998,71.699997,70.519997,71.519997,63.399055,3228900
2014/7/1,71.529999,71.620003,70.639999,71.160004,63.079937,3214200
2014/7/2,70.989998,71,69.269997,69.639999,61.732536,3615900
2014/7/3,69.260002,69.260002,68.029999,68.660004,60.863808,2603900
2014/7/7,68.5,69.300003,68.379997,68.860001,61.041096,2767500
2014/7/8,68.739998,69.209999,68.68,69.150002,61.298161,2702100
2014/7/9,69.25,69.379997,68.699997,69.199997,61.342484,1726900
2014/7/10,69.110001,70,69,69.980003,62.033924,2191100
2014/7/11,69.800003,69.980003,69.419998,69.5,61.608444,1257700
2014/7/14,69.720001,69.75,68.879997,68.900002,61.07655,1605000
2014/7/15,68.849998,69.599998,68.809998,69.519997,61.626148,2406500
2014/7/16,69.75,69.830002,69.050003,69.769997,61.847775,1303200
2014/7/17,69.68,69.879997,69.129997,69.139999,61.289303,2012900
2014/7/18,69.440002,70.300003,68.970001,70.160004,62.193485,1852000
2014/7/21,69.760002,70.330002,69.730003,70.019997,62.06937,1564600
2014/7/22,70.339996,70.349998,69.839996,69.940002,61.998474,1690700
2014/7/23,69.849998,70.290001,69.68,70.209999,62.237797,1314000
2014/7/24,69.779999,70.599998,69.779999,70.339996,62.353039,1203200
2014/7/25,70.68,70.68,69.760002,69.860001,61.927551,1101900
2014/7/28,69.75,71.059998,69.75,70.879997,62.831738,1806400
2014/7/29,70.669998,70.980003,69.93,69.93,61.98959,2231100
2014/7/30,70,70.660004,68.400002,68.970001,61.138611,2588900
2014/7/31,68.629997,68.849998,67.580002,67.639999,59.959618,3266900
2014/8/1,67.330002,68.410004,67.220001,67.589996,59.915287,2601800
2014/8/4,67.480003,67.589996,65.849998,67.029999,59.418892,3911100
2014/8/5,66.959999,67.089996,65.739998,66.010002,58.514721,3036100
2014/8/6,65.620003,65.699997,64.709999,64.910004,57.539619,5188600
2014/8/7,65.169998,65.940002,65.169998,65.760002,58.293102,2863700
2014/8/8,66.209999,67.900002,66.209999,67.849998,60.145779,3872800
2014/8/11,67.82,68.089996,67.300003,67.550003,59.879833,2103600
2014/8/12,67.379997,67.82,67.279999,67.489998,59.826653,1372800
2014/8/13,67.580002,68.050003,67.360001,67.769997,60.074856,1321500
2014/8/14,67.830002,68.349998,67.739998,68.290001,60.53582,1194800
2014/8/15,68.57,69.349998,68.480003,68.900002,61.07655,2190900
2014/8/18,68.970001,69.25,68.559998,68.68,60.881523,1375600
2014/8/19,68.68,69.610001,68.589996,69.589996,61.68821,1780800
2014/8/20,69.550003,69.709999,69.160004,69.650002,61.741394,1221800
2014/8/21,69.639999,70.150002,69.57,69.690002,61.776852,1606900
2014/8/22,69.809998,69.940002,68.989998,69.510002,61.61729,1617300
2014/8/25,69.779999,70.25,69.589996,70.089996,62.131416,1574200
2014/8/26,70.150002,70.379997,69.410004,69.43,61.546379,1483300
2014/8/27,69,69.529999,68.93,69.480003,62.127598,1850600
2014/8/28,69.230003,69.860001,69.059998,69.849998,62.458443,1696000
2014/8/29,69.730003,70.260002,69.580002,70.220001,62.789284,1606400
2014/9/2,70.330002,70.949997,69.080002,69.470001,62.11866,2619800
2014/9/3,69.519997,70,69.440002,69.660004,62.288551,1671500
2014/9/4,69.699997,70.449997,69.5,70.269997,62.833992,2593400
2014/9/5,70.389999,71.300003,70.330002,71.290001,63.746056,2017300
2014/9/8,71.199997,71.330002,70.480003,70.849998,63.3526,2695700
2014/9/9,70.629997,70.779999,69.839996,69.870003,62.476326,2497800
2014/9/10,69.769997,69.959999,69.330002,69.529999,62.172302,1497700
2014/9/11,69.529999,70.050003,69.209999,69.919998,62.521019,1605800
2014/9/12,69.57,69.57,68.279999,68.580002,61.322834,1942000
2014/9/15,68.739998,69.040001,68.339996,68.660004,61.394379,1272500
2014/9/16,68.550003,69.639999,68.510002,69.339996,62.002407,1719200
2014/9/17,69.730003,69.779999,68.669998,69.050003,61.743095,2307100
2014/9/18,69.059998,69.309998,68.190002,68.519997,61.269173,1756000
2014/9/19,68.379997,69.07,68.379997,68.919998,61.626846,3030300
2014/9/22,68.919998,68.989998,68.080002,68.300003,61.072464,1709700
2014/9/23,68.300003,68.449997,67.919998,68.300003,61.072464,3644500
2014/9/24,68.400002,68.43,67.959999,68.110001,60.902573,1690200
2014/9/25,68,68.5,67.610001,67.629997,60.473366,1743800
2014/9/26,67.989998,68.330002,67.290001,68.029999,60.831036,1661100
2014/9/29,67.800003,68.580002,67.589996,68.480003,61.233421,1660400
2014/9/30,68.849998,70.160004,68.839996,69.089996,61.778866,2832700
2014/10/1,69.419998,69.93,69.059998,69.260002,61.930882,2192300
2014/10/2,69.25,69.75,69.019997,69.32,61.984512,1679200
2014/10/3,69.489998,70.150002,69.019997,70.040001,62.62833,2125600
2014/10/6,70.029999,70.440002,69.75,70.07,62.655151,1846800
2014/10/7,69.720001,70.669998,69.699997,70.190002,62.76247,2797800
2014/10/8,70.199997,72.199997,70.040001,72.120003,64.488235,4582800
2014/10/9,72.120003,72.239998,70.389999,70.43,62.977058,2729100
2014/10/10,70.779999,71.629997,70.589996,70.620003,63.146965,2966300
2014/10/13,70.790001,71.360001,69.970001,69.989998,62.583626,3822200
2014/10/14,70.269997,70.349998,67.959999,68.18,60.965145,8512600
2014/10/15,67.730003,68.019997,65.529999,66.330002,59.310925,8471800
2014/10/16,65.550003,68.389999,65.550003,67.980003,60.786327,4927200
2014/10/17,68.239998,68.910004,67.510002,68.730003,61.456959,3108000
2014/10/20,68.82,69.57,68.629997,69.470001,62.11866,2033000
2014/10/21,69.57,70.129997,69.150002,70.010002,62.601498,1810300
2014/10/22,69.849998,70.769997,69.830002,70.029999,62.619392,2647600
2014/10/23,70.559998,70.75,69.889999,70.099998,62.681976,1818900
2014/10/24,70.220001,70.989998,70.019997,70.720001,63.236382,1751100
2014/10/27,70.709999,70.940002,70.239998,70.360001,62.914478,1679700
2014/10/28,70.519997,70.709999,69.720001,70.709999,63.227428,2520600
2014/10/29,70.669998,71,69.529999,70.169998,62.744579,2347400
2014/10/30,70.449997,71.669998,69.68,71.580002,64.005379,3766900
2014/10/31,70.040001,71.790001,70.040001,71.300003,63.754997,4292900
2014/11/3,71.529999,72.940002,71.470001,72.559998,64.881668,3224200
2014/11/4,72.610001,72.82,71.419998,71.82,64.219978,1964500
2014/11/5,72.099998,74.589996,71.910004,74.18,66.330231,4824700
2014/11/6,74.18,74.239998,72.559998,73.080002,65.346649,3884700
2014/11/7,73.419998,73.919998,73.18,73.889999,66.070923,2038500
2014/11/10,73.889999,74.489998,73.410004,74.360001,66.491188,2097400
2014/11/11,74.169998,74.389999,73.57,73.910004,66.088806,2472200
2014/11/12,72.349998,73.309998,72.050003,72.709999,65.015793,2838000
2014/11/13,72.779999,73.129997,72.07,72.260002,64.613411,2599300
2014/11/14,72.010002,72.099998,71.389999,71.57,63.996437,2888400
2014/11/17,71.43,72.32,71.339996,72.160004,64.524002,1652500
2014/11/18,72.080002,72.610001,71.809998,72.199997,64.559761,1677100
2014/11/19,72.029999,72.660004,71.849998,72.459999,64.792244,1578000
2014/11/20,72.019997,72.709999,71.860001,72.669998,64.980026,1786800
2014/11/21,73.239998,73.690002,72.629997,73.25,65.49865,2576100
2014/11/24,73.25,73.730003,72.919998,73.050003,65.319824,2431000
2014/11/25,72.449997,72.82,71.980003,72.629997,65.482101,2652800
2014/11/26,72.779999,72.989998,72.139999,72.529999,65.391937,1591000
2014/11/28,72.449997,73.300003,72.419998,72.550003,65.409966,1268500
2014/12/1,72.160004,72.949997,71.900002,72.279999,65.166534,2643200
2014/12/2,72.269997,73.199997,71.900002,72.839996,65.671417,2286000
2014/12/3,72.82,73.07,72.220001,72.580002,65.437027,1496500
2014/12/4,72.589996,73.050003,72.169998,72.739998,65.581268,1733000
2014/12/5,72.029999,72.669998,71.860001,72.150002,65.049347,1571500
2014/12/8,72.309998,73.010002,72,72.349998,65.229652,1654000
2014/12/9,72.25,72.800003,72.110001,72.510002,65.373901,2094800
2014/12/10,73.529999,74.470001,71.809998,71.879997,64.805901,8403400
2014/12/11,72.57,73.949997,72.32,73.370003,66.149277,3741000
2014/12/12,73.230003,73.879997,72.690002,72.720001,65.563248,3800000
2014/12/15,73.059998,73.059998,71.43,71.980003,64.89608,2352100
2014/12/16,72.010002,73.309998,71.339996,71.790001,64.72477,2124900
2014/12/17,72.360001,74.089996,72.18,73.970001,66.690224,2643800
2014/12/18,74.239998,75.339996,73.779999,75.330002,67.916382,2756200
2014/12/19,75.300003,75.949997,74.440002,75.400002,67.979477,4360700
2014/12/22,76.029999,76.970001,75.779999,76.510002,68.980247,2747400
2014/12/23,76.830002,77.510002,76.199997,76.900002,69.331856,1923200
2014/12/24,76.800003,78.660004,76.709999,78.379997,70.666199,1414700
2014/12/26,78.480003,79.849998,78.25,79.279999,71.477638,3526600
2014/12/29,79.239998,80.889999,79.239998,80.230003,72.334137,2761400
2014/12/30,79.949997,80.129997,78.029999,78.300003,70.594086,1990200
2014/12/31,78.370003,78.510002,76.800003,76.900002,69.331856,2080800
2015/1/2,77.260002,77.599998,76.529999,77.489998,69.8638,2210200
2015/1/5,77.279999,77.599998,76.300003,76.550003,69.016312,2779200
2015/1/6,76.790001,77.940002,76.029999,76.160004,68.664696,3290000
2015/1/7,76.370003,77.010002,75.720001,76.470001,68.944183,2908100
2015/1/8,77.059998,77.739998,76.879997,77.370003,69.755615,2164100
2015/1/9,77.550003,77.68,76.209999,76.5,68.971237,1815100
2015/1/12,76.760002,76.900002,75.730003,76.5,68.971237,2177300
2015/1/13,77.230003,77.720001,75.870003,76.440002,68.917137,2347000
2015/1/14,76.269997,76.949997,75.330002,76.449997,68.926147,3647800
2015/1/15,76.529999,77.379997,76.019997,77.169998,69.575294,2655100
2015/1/16,77.220001,77.809998,76.830002,77.760002,70.107231,2559400
2015/1/20,78,78.389999,77.300003,78.370003,70.657204,1912500
2015/1/21,78,79.43,77.470001,79.269997,71.46862,2466000
2015/1/22,79.440002,79.709999,78.120003,78.720001,70.972755,3053700
2015/1/23,78.959999,79.540001,78.419998,79.089996,71.306343,1507300
2015/1/26,78.760002,79.089996,77.980003,78.93,71.162079,1617500
2015/1/27,78.730003,79.400002,78.260002,78.980003,71.207169,1523500
2015/1/28,79,79.889999,77.699997,77.849998,70.188377,2090400
2015/1/29,77.949997,79.269997,77.349998,79.139999,71.351402,1887300
2015/1/30,78.82,78.849998,76.82,76.889999,69.322845,2939700
2015/2/2,77.18,78.040001,76.440002,77.720001,70.071167,2560800
2015/2/3,77.650002,78.879997,77.120003,78.580002,70.846535,3045700
2015/2/4,78.160004,78.849998,77.379997,77.629997,69.990013,2138300
2015/2/5,78.029999,78.82,77.309998,78.690002,70.945709,1779600
2015/2/6,78.190002,78.309998,75.029999,75.709999,68.258965,3980900
2015/2/9,75.720001,78.150002,74.709999,75.230003,67.826225,4549300
2015/2/10,75.230003,76.860001,75.220001,76.660004,69.115494,4019500
2015/2/11,76.209999,76.489998,74,74.120003,66.825478,4040700
2015/2/12,74.269997,74.599998,73.360001,73.720001,66.464821,5422100
2015/2/13,73.830002,73.830002,72.120003,72.910004,65.734535,4098100
2015/2/17,72.849998,73.639999,72.190002,73.18,65.977966,4604800
2015/2/18,73,74.699997,73,74.669998,67.321327,2974500
2015/2/19,74.349998,74.57,73.5,73.790001,66.527946,3625200
2015/2/20,73.739998,74.029999,73.029999,73.989998,66.708244,3342600
2015/2/23,73.970001,74.300003,73.470001,73.900002,66.627113,1660200
2015/2/24,73.849998,74.730003,73.510002,74.059998,66.771362,2217400
2015/2/25,73.720001,73.839996,72.589996,72.709999,66.132866,2381500
2015/2/26,72.809998,73.010002,71.75,71.949997,65.44162,2416200
2015/2/27,71.989998,72.5,71.610001,72.089996,65.568939,2220200
2015/3/2,72.089996,72.089996,69.900002,70.32,63.959057,4422800
2015/3/3,70.419998,71.019997,69.779999,70.970001,64.550262,3734800
2015/3/4,70.559998,70.82,70.360001,70.610001,64.222832,2640200
2015/3/5,70.830002,71.739998,70.639999,71.18,64.741272,3371300
2015/3/6,70.150002,70.169998,69.190002,69.580002,63.286007,4783400
2015/3/9,69.580002,70.139999,69.470001,69.57,63.276901,2359000
2015/3/10,69.419998,70.220001,69.230003,69.260002,62.994942,5119900
2015/3/11,69.510002,69.870003,68.739998,68.75,62.53109,3759500
2015/3/12,69.199997,70.110001,69.059998,69.82,63.504288,3042600
2015/3/13,69.830002,69.839996,68.25,68.959999,62.722084,2858100
2015/3/16,69.230003,70.389999,69.029999,69.980003,63.649822,2621800
2015/3/17,69.889999,70.290001,69.550003,69.989998,63.658909,2293600
2015/3/18,69.879997,72.309998,69.580002,71.919998,65.41433,3216700
2015/3/19,71.800003,72.620003,71.239998,71.599998,65.12326,2562000
2015/3/20,71.809998,72.550003,71.660004,72.190002,65.659882,4294100
2015/3/23,72.040001,72.550003,71.919998,72.199997,65.668999,2383700
2015/3/24,72,72.519997,71.300003,71.459999,64.995949,2376800
2015/3/25,71.449997,71.919998,70.639999,70.699997,64.304672,2456100
2015/3/26,70.599998,71.050003,70.080002,70.360001,63.995434,2370900
2015/3/27,70.440002,70.870003,70.169998,70.389999,64.02272,1962100
2015/3/30,70.57,71.400002,70.279999,71.139999,64.704887,1427500
2015/3/31,71.010002,71.540001,70.330002,70.870003,64.459312,2479600
2015/4/1,71.110001,71.790001,70.129997,71.510002,65.041412,2596700
2015/4/2,71.610001,71.830002,71.230003,71.580002,65.105087,1784200
2015/4/6,71.68,73,71.68,72.709999,66.132866,2330000
2015/4/7,72.709999,72.849998,71.910004,71.949997,65.44162,1852900
2015/4/8,71.919998,72.040001,71.410004,71.75,65.259697,2027300
2015/4/9,71.57,71.589996,70.809998,71.370003,64.91407,1545800
2015/4/10,71.449997,72.279999,71.260002,71.900002,65.396149,1175600
2015/4/13,71.900002,72,71.019997,71.089996,64.659401,1360800
2015/4/14,71.139999,71.800003,71.029999,71.629997,65.150551,1799600
2015/4/15,71.830002,72.559998,71.610001,72.419998,65.869102,2953200
2015/4/16,72.150002,72.169998,71.309998,71.800003,65.305191,2373200
2015/4/17,71.360001,72,71.269997,71.470001,65.005035,2942000
2015/4/20,71.620003,73.440002,71.620003,72.75,66.16925,2332900
2015/4/21,72.779999,73.209999,71.739998,72.089996,65.568939,3569200
2015/4/22,72.339996,72.669998,71.93,72.519997,65.96006,2774200
2015/4/23,72.580002,73.459999,72.389999,73.199997,66.578537,2067300
2015/4/24,73.050003,74.339996,72.970001,73.540001,66.887779,2868100
2015/4/27,73.68,73.900002,72.019997,72.57,66.005539,2022500
2015/4/28,72.199997,72.760002,71.57,72.739998,66.160149,2206900
2015/4/29,72.110001,72.510002,71.699997,72.300003,65.759964,2126100
2015/4/30,72.080002,72.190002,70.970001,71.68,65.196053,2837300
2015/5/1,71.800003,72.089996,70.849998,71.699997,65.214226,2282600
2015/5/4,71.449997,72.57,71.449997,71.760002,65.268799,2210900
2015/5/5,71.650002,71.75,70.139999,70.82,64.413834,3344900
2015/5/6,70.830002,71.239998,70.07,70.709999,64.313782,3461700
2015/5/7,71.019997,71.529999,70.790001,70.93,64.513878,2107900
2015/5/8,71.739998,72.330002,71.580002,71.790001,65.296097,1927800
2015/5/11,71.75,72.220001,70.989998,71.010002,64.586639,1772800
2015/5/12,70.559998,71.309998,70.269997,71.089996,64.659401,2253800
2015/5/13,71.089996,72.089996,70.650002,70.900002,64.486595,2544400
2015/5/14,71.339996,71.760002,71.230003,71.599998,65.12326,1722800
2015/5/15,71.709999,72.379997,71.599998,72.190002,65.659882,1714100
2015/5/18,71.849998,72.419998,71.800003,72.260002,65.723579,1396700
2015/5/19,71.860001,72.470001,71.769997,72.190002,65.659882,1792200
2015/5/20,72.150002,72.419998,71.760002,71.889999,65.387039,2738100
2015/5/21,72.07,72.440002,71.660004,72.019997,65.50528,3154200
2015/5/22,71.800003,72.120003,71.550003,71.970001,65.459801,1415300
2015/5/26,71.82,71.989998,70.970001,71.510002,65.041412,2563900
2015/5/27,70.879997,71.059998,70.580002,70.830002,65.012054,2620000
2015/5/28,70.800003,71.220001,70.580002,70.970001,65.140556,1899700
2015/5/29,71.110001,71.129997,70.309998,70.519997,64.727509,3582000
2015/6/1,70.599998,70.910004,70.32,70.5,64.70916,1769100
2015/6/2,70.150002,70.18,68.839996,69.589996,63.873886,3020000
2015/6/3,69.589996,69.68,68.029999,68.43,62.809181,3345300
2015/6/4,68.260002,68.800003,67.769997,67.879997,62.304356,3238400
2015/6/5,67.290001,67.440002,66.720001,67.139999,61.625134,3602300
2015/6/8,67.080002,67.370003,66.809998,66.93,61.432404,3405600
2015/6/9,66.860001,67.139999,66.720001,66.830002,61.340595,2792700
2015/6/10,67.120003,67.199997,66.75,66.849998,61.358959,2968300
2015/6/11,67.300003,67.449997,66.900002,67.269997,61.744457,2135500
2015/6/12,66.93,67.379997,66.760002,66.800003,61.313072,3758700
2015/6/15,66.769997,67.349998,66.599998,67.099998,61.588425,2489700
2015/6/16,66.959999,67.419998,66.68,67.370003,61.836243,1697900
2015/6/17,67.360001,68.150002,67.25,68,62.414497,2737200
2015/6/18,68.019997,68.93,67.860001,68.849998,63.194687,3381700
2015/6/19,68.879997,69.139999,67.980003,68.050003,62.4604,3985500
2015/6/22,68.660004,68.730003,67.889999,68.260002,62.653145,2494900
2015/6/23,68.209999,68.269997,67.269997,67.559998,62.010635,3510900
2015/6/24,67.5,67.849998,67.349998,67.650002,62.093246,3154000
2015/6/25,67.620003,67.830002,67.040001,67.040001,61.533352,2670000
2015/6/26,67,67.360001,66.580002,67.269997,61.744457,1928400
2015/6/29,67.199997,68.139999,67.190002,67.290001,61.762814,2939000
2015/6/30,67.489998,67.489998,66.519997,66.870003,61.377323,3367600
2015/7/1,67.190002,67.300003,66.650002,67.07,61.56089,2747400
2015/7/2,67.419998,68.050003,67.410004,67.900002,62.322723,2274400
2015/7/6,67.730003,68.099998,67.25,67.849998,62.276821,3191500
2015/7/7,68.269997,69.639999,68.080002,69.330002,63.635262,3035700
2015/7/8,69.059998,69.650002,68.93,69.43,63.727039,3279100
2015/7/9,69.639999,69.75,68.349998,68.650002,63.011108,3031600
2015/7/10,68.82,69.489998,68.43,68.959999,63.295643,1849900
2015/7/13,69,69.43,68.559998,69.089996,63.414955,2154500
2015/7/14,69.019997,69.43,68.900002,69.199997,63.515934,1746500
2015/7/15,69.029999,69.559998,68.809998,69.519997,63.809647,1607700
2015/7/16,69.580002,70.330002,69.440002,70.18,64.415428,2100200
2015/7/17,69.910004,70.190002,69.510002,69.650002,63.92897,2048800
2015/7/20,69.559998,69.629997,68.900002,69.290001,63.598545,1237800
2015/7/21,69.120003,69.32,68.419998,68.769997,63.121246,2424400
2015/7/22,68.699997,69.389999,68.650002,68.730003,63.084541,2236600
2015/7/23,68.529999,68.739998,67.580002,68.230003,62.625603,2395500
2015/7/24,68.209999,68.769997,67.980003,68.589996,62.956039,2364000
2015/7/27,68.599998,69.510002,68.599998,69.139999,63.460861,2191200
2015/7/28,69.080002,70.139999,68.839996,70.129997,64.369545,2792200
2015/7/29,70.040001,70.720001,69.489998,70.650002,64.846832,2542300
2015/7/30,70.440002,71.18,70.080002,71.050003,65.213982,1569900
2015/7/31,71.580002,72.169998,71.5,71.699997,65.810593,2190500
2015/8/3,71.919998,72.230003,71.269997,71.720001,65.828949,1749300
2015/8/4,71.400002,71.580002,69.919998,70.25,64.479691,3071300
2015/8/5,70.260002,71.690002,70.129997,71.160004,65.314949,2353600
2015/8/6,71.300003,71.349998,70.190002,71.330002,65.470963,2158800
2015/8/7,71.209999,72.760002,70.910004,72.339996,66.39801,1934100
2015/8/10,72.410004,72.720001,72.040001,72.349998,66.407188,1535600
2015/8/11,72.220001,73.110001,71.949997,72.68,66.710098,1902700
2015/8/12,72.559998,74.529999,72.440002,74.489998,68.371399,3378500
2015/8/13,74.110001,75,73.57,74.93,68.775276,3018100
2015/8/14,74.519997,75.43,74.18,75.370003,69.179131,1730100
2015/8/17,75.5,76.480003,75.230003,76.220001,69.959312,2882700
2015/8/18,76.059998,76.400002,75.809998,76.089996,69.839996,1795400
2015/8/19,75.709999,76.519997,75.540001,76.139999,69.88588,2018100
2015/8/20,75.720001,76.589996,75.400002,75.720001,69.500381,4340200
2015/8/21,75.410004,75.82,74.93,75.400002,69.206665,6976200
2015/8/24,73.75,75,72.029999,72.360001,66.416367,6395900
2015/8/25,73.519997,73.730003,70.110001,70.230003,64.461327,5231300
2015/8/26,70.379997,70.800003,68.830002,70.620003,65.422935,3872900
2015/8/27,70.959999,71.300003,70.239998,71.209999,65.969521,3314300
2015/8/28,71.169998,71.330002,70.120003,71.029999,65.802765,2427200
2015/8/31,70.889999,70.889999,69.309998,69.75,64.616959,3333600
2015/9/1,68.879997,69.269997,67.349998,67.800003,62.810463,2851100
2015/9/2,68.470001,68.510002,67.43,68.089996,63.079124,2655100
2015/9/3,68.339996,68.629997,67.800003,68.089996,63.079124,3032000
2015/9/4,67.690002,68,66.900002,67.230003,62.282417,2843000
2015/9/8,67.940002,68.760002,67.889999,68.720001,63.662762,3519000
2015/9/9,69.029999,69.309998,67.959999,68.080002,63.069862,2770900
2015/9/10,67.989998,68.269997,67.110001,67.269997,62.319477,2461700
2015/9/11,67.139999,67.769997,66.959999,67.760002,62.773422,2184900
2015/9/14,67.889999,68.370003,67.660004,68.110001,63.097652,2242000
2015/9/15,68.190002,68.330002,67.639999,68.080002,63.069862,1866500
2015/9/16,68.25,68.980003,68.059998,68.75,63.690559,2114900
2015/9/17,68.68,70.279999,68.589996,69.459999,64.348305,1914300
2015/9/18,69.059998,70.160004,68.849998,69,63.922153,3603700
2015/9/21,69.169998,69.599998,68.870003,69.32,64.218613,2209300
2015/9/22,69,69.459999,68.75,69.080002,63.996273,2504600
2015/9/23,69.040001,69.370003,68.870003,69.220001,64.125977,1738400
2015/9/24,68.849998,69.559998,68.760002,69.419998,64.311241,2148100
2015/9/25,69.480003,70.690002,69.260002,70.059998,64.904144,2409800
2015/9/28,69.940002,70.389999,69.349998,69.43,64.320511,2864100
2015/9/29,69.459999,69.730003,68.970001,69.290001,64.190819,2524900
2015/9/30,69.510002,70.470001,69.379997,70.379997,65.200607,2741000
2015/10/1,70.449997,70.580002,68.900002,69.160004,64.070381,3175100
2015/10/2,69.510002,69.760002,68.459999,69.349998,64.246399,3864800
2015/10/5,69.589996,70.339996,69.239998,70.32,65.14502,2881900
2015/10/6,70.169998,70.32,69.449997,69.779999,64.644753,2389900
2015/10/7,69.870003,70.019997,69.43,69.779999,64.644753,1744700
2015/10/8,69.57,70.839996,69.440002,70.709999,65.50631,1935100
2015/10/9,70.800003,71.150002,70.459999,71.019997,65.793503,2543800
2015/10/12,71.040001,72.080002,71,72,66.701385,1839900
2015/10/13,71.739998,72.089996,71.440002,71.900002,66.608757,1676100
2015/10/14,71.919998,72.349998,71.709999,72.089996,66.78476,1851800
2015/10/15,72.419998,72.949997,71.75,72.800003,67.44252,2241500
2015/10/16,73.139999,73.459999,72.800003,73.139999,67.757484,2018900
2015/10/19,73.059998,73.400002,72.43,73.370003,67.970566,1898600
2015/10/20,73.139999,73.779999,73.059998,73.690002,68.267006,2295400
2015/10/21,73.919998,74.349998,73.519997,73.919998,68.48008,2358200
2015/10/22,74.029999,74.879997,73.769997,74.489998,69.008133,2089900
2015/10/23,74.330002,74.470001,73.010002,73.080002,67.701904,2154700
2015/10/26,73.269997,73.400002,72.230003,72.839996,67.479561,2048400
2015/10/27,72.690002,73.169998,72.169998,72.360001,67.034889,2262900
2015/10/28,72.470001,72.739998,70.739998,71.519997,66.256691,2160600
2015/10/29,71.239998,71.330002,70,70.879997,65.663795,2861100
2015/10/30,71.07,71.68,70.690002,71.43,66.173325,2937600
